Wall time,Step,Value
1743835542.679271,1843200,-78675.8828125
1743835543.6355782,1845248,-78954.5703125
1743835554.844379,1859584,-78754.0234375
1743835557.21139,1861632,-78688.265625
1743835560.319633,1863680,-78868.40625
1743835563.348649,1865728,-78929.2890625
1743835564.717561,1867776,-79252.09375
1743835566.404885,1869824,-79548.921875
1743835568.719193,1871872,-79310.578125
1743835571.629052,1875968,-79616.421875
1743835574.0952032,1878016,-79280.625
1743835576.549322,1880064,-79089.296875
1743835580.997953,1886208,-78950.1640625
1743835582.968155,1888256,-78818.75
1743835585.381069,1890304,-79041.203125
1743835586.8789241,1892352,-79226.7578125
1743835589.704025,1896448,-79489.9140625
1743835604.601269,1908736,-79713.578125
1743835607.534316,1910784,-79620.3828125
1743835608.6302478,1912832,-79594.8984375
1743835612.6231732,1916928,-79224.640625
1743835618.32393,1925120,-79071.9609375
1743835622.99499,1931264,-79041.8359375
1743835626.661688,1937408,-79027.265625
1743835632.3155782,1945600,-78971.1015625
1743835638.070598,1951744,-79167.546875
1743835639.747678,1953792,-78885.3046875
1743835640.95013,1955840,-78319.7578125
1743835643.7998312,1959936,-77963.015625
1743835646.342816,1961984,-78377.15625
1743835647.8206909,1964032,-78459.5234375
1743835650.093384,1968128,-79053.1796875
1743835652.436511,1970176,-78834.4375
1743835653.4475951,1972224,-78686.8046875
1743835654.436542,1974272,-78860.2421875
1743835655.425438,1976320,-78912.7734375
1743835658.4023612,1980416,-79307.9140625
1743835659.641549,1982464,-79031.3515625
1743835662.34008,1986560,-79163.7109375
1743835665.441531,1990656,-79178.75
1743835666.559236,1992704,-79433.3203125
1743835669.857379,1996800,-79164.0625
1743835673.407298,2000896,-79198.328125
1743835674.413772,2002944,-78839.7734375
1743835676.031914,2004992,-78440.0546875
1743835677.067737,2007040,-78718.0859375
1743835681.8950899,2013184,-79365.7265625
1743835683.184535,2015232,-79084.7109375
1743835684.181876,2017280,-79372.140625
1743835688.275574,2023424,-78863.1796875
1743835689.941566,2025472,-79227.3828125
1743835701.407389,2041856,-78722.9609375
1743835704.318909,2048000,-78827.453125
1743835706.221192,2050048,-78924.625
1743835708.985727,2054144,-79144.3671875
1743835711.919382,2058240,-79696.2421875
1743835713.528564,2060288,-79750.1171875
1743835717.021218,2066432,-79436.7890625
1743835718.2987032,2068480,-79246.4296875
1743835721.658131,2072576,-79169.0625
1743835723.4356039,2074624,-79395.1875
1743835724.4714081,2076672,-79449.578125
1743835726.2344162,2078720,-79089.078125
1743835730.9177,2084864,-79288.9375
1743835745.9998899,2101248,-79394.1484375
1743835746.999894,2103296,-79378.34375
1743835747.972833,2105344,-79141.0234375
1743835751.093301,2109440,-78804.2734375
1743835753.944204,2113536,-78384.1796875
1743835755.591574,2115584,-78433.0625
1743835756.949939,2117632,-78775.4765625
1743835760.177376,2121728,-78816.203125
1743835763.166059,2125824,-78530.2734375
1743835764.415714,2127872,-78672.1328125
1743835765.684563,2129920,-78466.96875
1743835770.5987608,2136064,-78007.9296875
1743835771.58932,2138112,-77715.875
1743835773.2596018,2140160,-77531.390625
1743835780.890788,2150400,-77618.421875
1743835783.4422011,2154496,-78029.796875
1743835784.420037,2156544,-78063.984375
1743835787.234689,2160640,-78172.7578125
1743835788.264805,2162688,-78444.8828125
1743835791.302912,2166784,-78276.0390625
1743835799.945868,2179072,-78059.5703125
1743835802.00739,2181120,-77925.5390625
1743835803.9646761,2185216,-78247.9453125
1743835806.587106,2189312,-78341.6953125
1743835812.186872,2197504,-78506.5390625
1743835815.703603,2201600,-77978.25
1743835818.369278,2205696,-77845.34375
1743835820.3472462,2209792,-77984.5703125
1743835824.288946,2213888,-77927.0390625
1743835827.004504,2217984,-77701.0
1743835829.151477,2220032,-78009.828125
1743835830.2274728,2222080,-77913.9375
1743835831.200865,2224128,-77635.1171875
1743835832.2061272,2226176,-77571.5390625
1743835838.770731,2234368,-77628.65625
1743835841.729811,2238464,-77245.2890625
1743835843.7559302,2240512,-77500.2265625
1743835853.262038,2252800,-77714.3359375
1743835857.5098329,2256896,-78010.515625
1743835860.581077,2260992,-77368.7734375
1743835861.5973709,2263040,-77026.875
1743835863.650653,2265088,-77170.875
1743835871.727284,2277376,-77986.578125
1743835875.81875,2283520,-78258.484375
1743835878.53872,2287616,-78256.0546875
1743835882.737835,2293760,-78007.3515625
1743835886.39401,2299904,-77950.8515625
1743835888.540611,2301952,-78075.9140625
1743835890.846339,2306048,-77906.9296875
1743835892.6543171,2308096,-77577.09375
1743835896.259896,2310144,-77223.5625
1743835897.7864718,2312192,-76975.0234375
1743835900.810262,2316288,-77565.3515625
1743835902.273037,2318336,-77534.0
1743835906.4659798,2322432,-77423.046875
1743835908.5388072,2324480,-77196.921875
1743835910.1400168,2326528,-77146.2109375
1743835915.2199838,2332672,-76714.2734375
1743835916.345601,2334720,-76887.2578125
1743835919.1093671,2338816,-76926.09375
1743835933.4568179,2355200,-77492.6640625
1743835934.875115,2357248,-77622.625
1743835935.9340649,2359296,-77718.3828125
1743835938.260021,2361344,-77468.328125
1743835941.734111,2367488,-78381.171875
1743835943.0982919,2369536,-78357.84375
1743835945.467909,2371584,-78502.9375
1743835949.659817,2377728,-78746.5625
1743835951.429877,2379776,-78385.2421875
1743835953.641175,2381824,-78746.1796875
1743835957.6779609,2387968,-78237.1640625
1743835978.3166232,2412544,-78184.9765625
1743835982.566006,2418688,-78174.5703125
1743835986.0891578,2422784,-77965.1796875
1743835987.532428,2424832,-77917.7265625
1743835990.720435,2428928,-77905.1484375
1743835992.80884,2430976,-78231.5859375
1743835993.885556,2433024,-78211.3984375
1743835996.730664,2437120,-78343.78125
1743836002.044391,2443264,-78669.7890625
1743836003.413323,2445312,-78510.109375
1743836004.845224,2447360,-78198.828125
1743836006.1684322,2449408,-78200.421875
1743836008.151335,2451456,-78302.4140625
1743836009.462504,2453504,-78047.6953125
1743836010.937578,2455552,-77862.4296875
1743836011.9769118,2457600,-77731.2109375
1743836016.1205912,2461696,-77765.7421875
1743836018.765026,2465792,-77343.3203125
1743836020.3184772,2467840,-77553.4375
1743836023.636401,2471936,-78111.703125
1743836026.3745291,2476032,-77693.0625
1743836029.056726,2480128,-77740.5390625
1743836030.558847,2482176,-77854.0546875
1743836032.053967,2484224,-77542.1875
1743836033.323793,2486272,-77222.53125
1743836034.935856,2488320,-76747.15625
1743836037.286474,2490368,-76729.125
1743836042.806302,2498560,-76914.0625
1743836051.16871,2508800,-77484.0546875
1743836053.29856,2510848,-77427.109375
1743836056.0853481,2514944,-77748.546875
1743836057.271898,2516992,-77745.4765625
1743836059.118757,2519040,-78043.5625
1743836063.6759732,2525184,-77939.8671875
1743836065.308852,2527232,-77840.96875
1743836066.476083,2529280,-78057.8203125
1743836069.800467,2533376,-78101.0
1743836074.10575,2539520,-78393.09375
1743836079.192616,2545664,-78839.2734375
1743836082.359787,2549760,-78968.5546875
1743836086.100554,2553856,-79398.7421875
1743836087.4420931,2555904,-79182.0859375
1743836090.875629,2560000,-79044.2265625
1743836092.29493,2562048,-78863.0078125
1743836096.283304,2568192,-79019.1640625
1743836098.446069,2570240,-79492.203125
1743836099.550161,2572288,-79533.6953125
1743836102.555579,2576384,-79542.546875
1743836103.796702,2578432,-79586.9921875
1743836105.846197,2580480,-79775.8984375
1743836108.4907389,2584576,-79788.3203125
1743836109.9298759,2586624,-79610.203125
1743836111.8587651,2588672,-79780.4921875
1743836114.198186,2590720,-79705.21875
1743836115.292327,2592768,-79614.609375
1743836116.981558,2594816,-79521.03125
1743836124.479738,2605056,-79873.7890625
1743836125.591928,2607104,-79475.90625
1743836129.6667678,2611200,-79521.40625
1743836135.2688901,2619392,-79543.3046875
1743836137.0939038,2621440,-79142.6171875
1743836139.81797,2625536,-78876.6953125
1743836145.758883,2633728,-78831.3515625
1743836148.529396,2637824,-78814.375
1743836152.245106,2641920,-78749.6484375
1743836155.085433,2646016,-78793.1640625
1743836156.269164,2648064,-78511.6328125
1743836158.5439901,2650112,-78332.75
1743836159.778704,2652160,-78359.421875
1743836162.1930501,2656256,-77750.3671875
1743836167.127053,2662400,-78020.5546875
1743836168.994368,2664448,-77961.5390625
1743836171.791659,2668544,-77809.75
1743836173.6940532,2670592,-77679.359375
1743836175.0411499,2672640,-77595.828125
1743836178.003298,2676736,-77495.9921875
1743836184.3078709,2684928,-77231.921875
1743836187.6449778,2689024,-77119.0546875
1743836190.016043,2691072,-77036.578125
1743836193.471246,2695168,-76848.328125
1743836194.7555451,2697216,-76778.8046875
1743836200.203258,2703360,-76638.0390625
1743836201.697404,2705408,-76558.234375
1743836210.2418969,2715648,-76705.21875
1743836211.412409,2717696,-76904.1484375
1743836212.853003,2719744,-77289.140625
1743836214.942513,2721792,-77319.21875
1743836217.843374,2725888,-77320.671875
1743836220.872423,2729984,-78057.3359375
1743836224.5081851,2732032,-78563.6640625
1743836225.604213,2734080,-78493.359375
1743836227.500313,2736128,-78458.9375
1743836228.883588,2738176,-78629.8125
1743836231.968592,2740224,-78519.6796875
1743836236.1360772,2746368,-78520.5390625
1743836241.330176,2752512,-79037.2265625
1743836244.18144,2756608,-79123.046875
1743836248.371118,2760704,-78611.234375
1743836250.419067,2762752,-78632.703125
1743836252.249296,2764800,-78589.71875
1743836253.725777,2766848,-78734.375
1743836255.4082,2768896,-78808.4765625
1743836263.068267,2777088,-78529.953125
1743836271.348275,2785280,-77184.53125
1743836274.146539,2789376,-76840.6328125
1743836277.135438,2791424,-76448.6796875
1743836282.185472,2797568,-76171.609375
1743836283.42179,2799616,-76156.8671875
1743836286.553758,2801664,-76207.28125
1743836291.5334551,2807808,-76372.3203125
1743836296.3062909,2813952,-77182.203125
1743836298.070455,2816000,-77021.5703125
1743836300.0688121,2818048,-76881.7578125
1743836303.221447,2822144,-76866.3515625
1743836304.710706,2824192,-76783.1328125
1743836306.498032,2826240,-76660.5703125
1743836311.8911738,2832384,-77076.8125
1743836315.609864,2836480,-77192.0390625
1743836317.0114481,2838528,-77258.765625
1743836319.316451,2840576,-77352.046875
